,realtime_start,date,value
1491,2014-08-01 00:00:00,1970-02-01 00:00:00,21.973
1492,2018-07-31 00:00:00,1970-02-01 00:00:00,20.62
1493,2021-07-30 00:00:00,1970-02-01 00:00:00,20.58
1494,2023-09-29 00:00:00,1970-02-01 00:00:00,19.454
1495,2000-08-01 00:00:00,1970-03-01 00:00:00,27.63
1496,2003-12-23 00:00:00,1970-03-01 00:00:00,
1497,2004-01-05 00:00:00,1970-03-01 00:00:00,26.1
1498,2004-02-02 00:00:00,1970-03-01 00:00:00,26.097
1499,2009-08-04 00:00:00,1970-03-01 00:00:00,
1500,2009-08-05 00:00:00,1970-03-01 00:00:00,23.359
1501,2011-08-02 00:00:00,1970-03-01 00:00:00,23.369
1502,2013-08-02 00:00:00,1970-03-01 00:00:00,22.027
1503,2018-07-31 00:00:00,1970-03-01 00:00:00,20.672
1504,2021-07-30 00:00:00,1970-03-01 00:00:00,20.631
1505,2023-09-29 00:00:00,1970-03-01 00:00:00,19.502
1506,2000-08-01 00:00:00,1970-04-01 00:00:00,27.77
1507,2003-12-23 00:00:00,1970-04-01 00:00:00,
1508,2004-01-05 00:00:00,1970-04-01 00:00:00,26.23
1509,2004-02-02 00:00:00,1970-04-01 00:00:00,26.227
1510,2009-08-04 00:00:00,1970-04-01 00:00:00,
1511,2009-08-05 00:00:00,1970-04-01 00:00:00,23.477
1512,2011-08-02 00:00:00,1970-04-01 00:00:00,23.487
1513,2013-08-02 00:00:00,1970-04-01 00:00:00,22.138
1514,2014-08-01 00:00:00,1970-04-01 00:00:00,22.139
1515,2018-07-31 00:00:00,1970-04-01 00:00:00,20.776
1516,2021-07-30 00:00:00,1970-04-01 00:00:00,20.736
1517,2023-09-29 00:00:00,1970-04-01 00:00:00,19.601
1518,2000-08-01 00:00:00,1970-05-01 00:00:00,27.85
1519,2003-12-23 00:00:00,1970-05-01 00:00:00,
1520,2004-01-05 00:00:00,1970-05-01 00:00:00,26.31
1521,2004-02-02 00:00:00,1970-05-01 00:00:00,26.309
1522,2009-08-04 00:00:00,1970-05-01 00:00:00,
1523,2009-08-05 00:00:00,1970-05-01 00:00:00,23.552
1524,2011-08-02 00:00:00,1970-05-01 00:00:00,23.562
1525,2013-08-02 00:00:00,1970-05-01 00:00:00,22.209
1526,2018-07-31 00:00:00,1970-05-01 00:00:00,20.842
1527,2021-07-30 00:00:00,1970-05-01 00:00:00,20.802
1528,2023-09-29 00:00:00,1970-05-01 00:00:00,19.663
1529,2000-08-01 00:00:00,1970-06-01 00:00:00,27.92
1530,2003-12-23 00:00:00,1970-06-01 00:00:00,
1531,2004-01-05 00:00:00,1970-06-01 00:00:00,26.38
1532,2004-02-02 00:00:00,1970-06-01 00:00:00,26.376
1533,2009-08-04 00:00:00,1970-06-01 00:00:00,
1534,2009-08-05 00:00:00,1970-06-01 00:00:00,23.613
1535,2011-08-02 00:00:00,1970-06-01 00:00:00,23.623
1536,2013-08-02 00:00:00,1970-06-01 00:00:00,22.266
1537,2014-08-01 00:00:00,1970-06-01 00:00:00,22.267
1538,2018-07-31 00:00:00,1970-06-01 00:00:00,20.896
1539,2021-07-30 00:00:00,1970-06-01 00:00:00,20.856
1540,2023-09-29 00:00:00,1970-06-01 00:00:00,19.714
1541,2000-08-01 00:00:00,1970-07-01 00:00:00,28.03
1542,2003-12-23 00:00:00,1970-07-01 00:00:00,
1543,2004-01-05 00:00:00,1970-07-01 00:00:00,26.47
1544,2004-02-02 00:00:00,1970-07-01 00:00:00,26.474
1545,2009-08-04 00:00:00,1970-07-01 00:00:00,
1546,2009-08-05 00:00:00,1970-07-01 00:00:00,23.699
1547,2011-08-02 00:00:00,1970-07-01 00:00:00,23.71
1548,2013-08-02 00:00:00,1970-07-01 00:00:00,22.348
1549,2018-07-31 00:00:00,1970-07-01 00:00:00,20.973
1550,2021-07-30 00:00:00,1970-07-01 00:00:00,20.932
1551,2023-09-29 00:00:00,1970-07-01 00:00:00,19.786
1552,2000-08-01 00:00:00,1970-08-01 00:00:00,28.11
1553,2003-12-23 00:00:00,1970-08-01 00:00:00,
1554,2004-01-05 00:00:00,1970-08-01 00:00:00,26.55
1555,2004-02-02 00:00:00,1970-08-01 00:00:00,26.545
1556,2009-08-04 00:00:00,1970-08-01 00:00:00,
1557,2009-08-05 00:00:00,1970-08-01 00:00:00,23.761
1558,2011-08-02 00:00:00,1970-08-01 00:00:00,23.772
1559,2013-08-02 00:00:00,1970-08-01 00:00:00,22.407
1560,2018-07-31 00:00:00,1970-08-01 00:00:00,21.028
1561,2021-07-30 00:00:00,1970-08-01 00:00:00,20.987
1562,2023-09-29 00:00:00,1970-08-01 00:00:00,19.838
1563,2000-08-01 00:00:00,1970-09-01 00:00:00,28.23
1564,2003-12-23 00:00:00,1970-09-01 00:00:00,
1565,2004-01-05 00:00:00,1970-09-01 00:00:00,26.67
1566,2004-02-02 00:00:00,1970-09-01 00:00:00,26.666
1567,2009-08-04 00:00:00,1970-09-01 00:00:00,
1568,2009-08-05 00:00:00,1970-09-01 00:00:00,23.868
1569,2011-08-02 00:00:00,1970-09-01 00:00:00,23.879
1570,2013-08-02 00:00:00,1970-09-01 00:00:00,22.507
1571,2014-08-01 00:00:00,1970-09-01 00:00:00,22.508
1572,2018-07-31 00:00:00,1970-09-01 00:00:00,21.122
1573,2021-07-30 00:00:00,1970-09-01 00:00:00,21.081
1574,2023-09-29 00:00:00,1970-09-01 00:00:00,19.927
1575,2000-08-01 00:00:00,1970-10-01 00:00:00,28.38
1576,2003-12-23 00:00:00,1970-10-01 00:00:00,
1577,2004-01-05 00:00:00,1970-10-01 00:00:00,26.8
1578,2004-02-02 00:00:00,1970-10-01 00:00:00,26.799
1579,2009-08-04 00:00:00,1970-10-01 00:00:00,
1580,2009-08-05 00:00:00,1970-10-01 00:00:00,23.986
1581,2011-08-02 00:00:00,1970-10-01 00:00:00,23.997
1582,2013-08-02 00:00:00,1970-10-01 00:00:00,22.619
1583,2018-07-31 00:00:00,1970-10-01 00:00:00,21.227
1584,2021-07-30 00:00:00,1970-10-01 00:00:00,21.185
1585,2023-09-29 00:00:00,1970-10-01 00:00:00,20.026
1586,2000-08-01 00:00:00,1970-11-01 00:00:00,28.49
1587,2003-12-23 00:00:00,1970-11-01 00:00:00,
1588,2004-01-05 00:00:00,1970-11-01 00:00:00,26.91
1589,2004-02-02 00:00:00,1970-11-01 00:00:00,26.905
1590,2009-08-04 00:00:00,1970-11-01 00:00:00,
1591,2009-08-05 00:00:00,1970-11-01 00:00:00,24.081
1592,2011-08-02 00:00:00,1970-11-01 00:00:00,24.092
1593,2013-08-02 00:00:00,1970-11-01 00:00:00,22.708
1594,2018-07-31 00:00:00,1970-11-01 00:00:00,21.31
1595,2021-07-30 00:00:00,1970-11-01 00:00:00,21.269
1596,2023-09-29 00:00:00,1970-11-01 00:00:00,20.105
1597,2000-08-01 00:00:00,1970-12-01 00:00:00,28.63
1598,2003-12-23 00:00:00,1970-12-01 00:00:00,
1599,2004-01-05 00:00:00,1970-12-01 00:00:00,27.03
1600,2004-02-02 00:00:00,1970-12-01 00:00:00,27.026
1601,2009-08-04 00:00:00,1970-12-01 00:00:00,
1602,2009-08-05 00:00:00,1970-12-01 00:00:00,24.188
1603,2011-08-02 00:00:00,1970-12-01 00:00:00,24.199
1604,2013-08-02 00:00:00,1970-12-01 00:00:00,22.809
1605,2018-07-31 00:00:00,1970-12-01 00:00:00,21.405
1606,2021-07-30 00:00:00,1970-12-01 00:00:00,21.363
1607,2023-09-29 00:00:00,1970-12-01 00:00:00,20.194
1608,2000-08-01 00:00:00,1971-01-01 00:00:00,28.68
1609,2003-12-23 00:00:00,1971-01-01 00:00:00,
1610,2004-01-05 00:00:00,1971-01-01 00:00:00,27.08
1611,2004-02-02 00:00:00,1971-01-01 00:00:00,27.083
1612,2009-08-04 00:00:00,1971-01-01 00:00:00,
1613,2009-08-05 00:00:00,1971-01-01 00:00:00,24.239
1614,2011-08-02 00:00:00,1971-01-01 00:00:00,24.25
1615,2013-08-02 00:00:00,1971-01-01 00:00:00,22.857
1616,2018-07-31 00:00:00,1971-01-01 00:00:00,21.45
1617,2021-07-30 00:00:00,1971-01-01 00:00:00,21.408
1618,2023-09-29 00:00:00,1971-01-01 00:00:00,20.237
1619,2000-08-01 00:00:00,1971-02-01 00:00:00,28.76
1620,2003-12-23 00:00:00,1971-02-01 00:00:00,
1621,2004-01-05 00:00:00,1971-02-01 00:00:00,27.16
1622,2004-02-02 00:00:00,1971-02-01 00:00:00,27.161
1623,2009-08-04 00:00:00,1971-02-01 00:00:00,
1624,2009-08-05 00:00:00,1971-02-01 00:00:00,24.31
1625,2011-08-02 00:00:00,1971-02-01 00:00:00,24.321
1626,2013-08-02 00:00:00,1971-02-01 00:00:00,22.924
1627,2018-07-31 00:00:00,1971-02-01 00:00:00,21.513
1628,2021-07-30 00:00:00,1971-02-01 00:00:00,21.471
1629,2023-09-29 00:00:00,1971-02-01 00:00:00,20.296
1630,2000-08-01 00:00:00,1971-03-01 00:00:00,28.86
1631,2003-12-23 00:00:00,1971-03-01 00:00:00,
1632,2004-01-05 00:00:00,1971-03-01 00:00:00,27.25
1633,2004-02-02 00:00:00,1971-03-01 00:00:00,27.248
1634,2009-08-04 00:00:00,1971-03-01 00:00:00,
1635,2009-08-05 00:00:00,1971-03-01 00:00:00,24.391
1636,2011-08-02 00:00:00,1971-03-01 00:00:00,24.402
1637,2013-08-02 00:00:00,1971-03-01 00:00:00,23.0
1638,2014-08-01 00:00:00,1971-03-01 00:00:00,23.001
1639,2018-07-31 00:00:00,1971-03-01 00:00:00,21.584
1640,2021-07-30 00:00:00,1971-03-01 00:00:00,21.542
1641,2023-09-29 00:00:00,1971-03-01 00:00:00,20.363
1642,2000-08-01 00:00:00,1971-04-01 00:00:00,28.97
1643,2003-12-23 00:00:00,1971-04-01 00:00:00,
1644,2004-01-05 00:00:00,1971-04-01 00:00:00,27.36
1645,2004-02-02 00:00:00,1971-04-01 00:00:00,27.355
1646,2009-08-04 00:00:00,1971-04-01 00:00:00,
1647,2009-08-05 00:00:00,1971-04-01 00:00:00,24.486
1648,2011-08-02 00:00:00,1971-04-01 00:00:00,24.497
1649,2013-08-02 00:00:00,1971-04-01 00:00:00,23.09
1650,2018-07-31 00:00:00,1971-04-01 00:00:00,21.669
1651,2021-07-30 00:00:00,1971-04-01 00:00:00,21.626
1652,2023-09-29 00:00:00,1971-04-01 00:00:00,20.443
1653,2000-08-01 00:00:00,1971-05-01 00:00:00,29.09
1654,2003-12-23 00:00:00,1971-05-01 00:00:00,
1655,2004-01-05 00:00:00,1971-05-01 00:00:00,27.47
1656,2004-02-02 00:00:00,1971-05-01 00:00:00,27.469
1657,2009-08-04 00:00:00,1971-05-01 00:00:00,
1658,2009-08-05 00:00:00,1971-05-01 00:00:00,24.588
1659,2011-08-02 00:00:00,1971-05-01 00:00:00,24.599
1660,2013-08-02 00:00:00,1971-05-01 00:00:00,23.186
1661,2014-08-01 00:00:00,1971-05-01 00:00:00,23.187
1662,2018-07-31 00:00:00,1971-05-01 00:00:00,21.759
1663,2021-07-30 00:00:00,1971-05-01 00:00:00,21.717
1664,2023-09-29 00:00:00,1971-05-01 00:00:00,20.528
1665,2000-08-01 00:00:00,1971-06-01 00:00:00,29.22
1666,2003-12-23 00:00:00,1971-06-01 00:00:00,
1667,2004-01-05 00:00:00,1971-06-01 00:00:00,27.59
1668,2004-02-02 00:00:00,1971-06-01 00:00:00,27.593
1669,2009-08-04 00:00:00,1971-06-01 00:00:00,
1670,2009-08-05 00:00:00,1971-06-01 00:00:00,24.697
1671,2011-08-02 00:00:00,1971-06-01 00:00:00,24.708
1672,2013-08-02 00:00:00,1971-06-01 00:00:00,23.289
1673,2018-07-31 00:00:00,1971-06-01 00:00:00,21.855
1674,2021-07-30 00:00:00,1971-06-01 00:00:00,21.813
1675,2023-09-29 00:00:00,1971-06-01 00:00:00,20.619
1676,2000-08-01 00:00:00,1971-07-01 00:00:00,29.31
1677,2003-12-23 00:00:00,1971-07-01 00:00:00,
1678,2004-01-05 00:00:00,1971-07-01 00:00:00,27.68
1679,2004-02-02 00:00:00,1971-07-01 00:00:00,27.678
1680,2009-08-04 00:00:00,1971-07-01 00:00:00,
1681,2009-08-05 00:00:00,1971-07-01 00:00:00,24.772
1682,2011-08-02 00:00:00,1971-07-01 00:00:00,24.783
1683,2013-08-02 00:00:00,1971-07-01 00:00:00,23.359
1684,2014-08-01 00:00:00,1971-07-01 00:00:00,23.36
1685,2018-07-31 00:00:00,1971-07-01 00:00:00,21.921
1686,2021-07-30 00:00:00,1971-07-01 00:00:00,21.879
1687,2023-09-29 00:00:00,1971-07-01 00:00:00,20.681
1688,2000-08-01 00:00:00,1971-08-01 00:00:00,29.4
1689,2003-12-23 00:00:00,1971-08-01 00:00:00,
1690,2004-01-05 00:00:00,1971-08-01 00:00:00,27.76
1691,2004-02-02 00:00:00,1971-08-01 00:00:00,27.756
1692,2009-08-04 00:00:00,1971-08-01 00:00:00,
1693,2009-08-05 00:00:00,1971-08-01 00:00:00,24.844
1694,2011-08-02 00:00:00,1971-08-01 00:00:00,24.855
1695,2013-08-02 00:00:00,1971-08-01 00:00:00,23.427
1696,2014-08-01 00:00:00,1971-08-01 00:00:00,23.428
1697,2018-07-31 00:00:00,1971-08-01 00:00:00,21.985
1698,2021-07-30 00:00:00,1971-08-01 00:00:00,21.942
1699,2023-09-29 00:00:00,1971-08-01 00:00:00,20.741
1700,2000-08-01 00:00:00,1971-09-01 00:00:00,29.44
1701,2003-12-23 00:00:00,1971-09-01 00:00:00,
1702,2004-01-05 00:00:00,1971-09-01 00:00:00,27.8
1703,2004-02-02 00:00:00,1971-09-01 00:00:00,27.795
1704,2009-08-04 00:00:00,1971-09-01 00:00:00,
1705,2009-08-05 00:00:00,1971-09-01 00:00:00,24.881
1706,2011-08-02 00:00:00,1971-09-01 00:00:00,24.892
1707,2013-08-02 00:00:00,1971-09-01 00:00:00,23.462
1708,2014-08-01 00:00:00,1971-09-01 00:00:00,23.463
1709,2018-07-31 00:00:00,1971-09-01 00:00:00,22.018
1710,2021-07-30 00:00:00,1971-09-01 00:00:00,21.975
1711,2023-09-29 00:00:00,1971-09-01 00:00:00,20.772
1712,2000-08-01 00:00:00,1971-10-01 00:00:00,29.49
1713,2003-12-23 00:00:00,1971-10-01 00:00:00,
1714,2004-01-05 00:00:00,1971-10-01 00:00:00,27.84
1715,2009-08-04 00:00:00,1971-10-01 00:00:00,
1716,2009-08-05 00:00:00,1971-10-01 00:00:00,24.92
1717,2011-08-02 00:00:00,1971-10-01 00:00:00,24.931
1718,2013-08-02 00:00:00,1971-10-01 00:00:00,23.499
1719,2018-07-31 00:00:00,1971-10-01 00:00:00,22.052
1720,2021-07-30 00:00:00,1971-10-01 00:00:00,22.009
1721,2023-09-29 00:00:00,1971-10-01 00:00:00,20.804
1722,2000-08-01 00:00:00,1971-11-01 00:00:00,29.55
1723,2003-12-23 00:00:00,1971-11-01 00:00:00,
1724,2004-01-05 00:00:00,1971-11-01 00:00:00,27.9
1725,2004-02-02 00:00:00,1971-11-01 00:00:00,27.897
1726,2009-08-04 00:00:00,1971-11-01 00:00:00,
1727,2009-08-05 00:00:00,1971-11-01 00:00:00,24.971
1728,2011-08-02 00:00:00,1971-11-01 00:00:00,24.982
1729,2013-08-02 00:00:00,1971-11-01 00:00:00,23.548
1730,2018-07-31 00:00:00,1971-11-01 00:00:00,22.097
1731,2021-07-30 00:00:00,1971-11-01 00:00:00,22.054
1732,2023-09-29 00:00:00,1971-11-01 00:00:00,20.847
1733,2000-08-01 00:00:00,1971-12-01 00:00:00,29.67
1734,2003-12-23 00:00:00,1971-12-01 00:00:00,
1735,2004-01-05 00:00:00,1971-12-01 00:00:00,28.01
1736,2004-02-02 00:00:00,1971-12-01 00:00:00,28.008
1737,2009-08-04 00:00:00,1971-12-01 00:00:00,
1738,2009-08-05 00:00:00,1971-12-01 00:00:00,25.069
1739,2011-08-02 00:00:00,1971-12-01 00:00:00,25.081
1740,2013-08-02 00:00:00,1971-12-01 00:00:00,23.64
1741,2014-08-01 00:00:00,1971-12-01 00:00:00,23.641
1742,2018-07-31 00:00:00,1971-12-01 00:00:00,22.184
1743,2021-07-30 00:00:00,1971-12-01 00:00:00,22.141
1744,2023-09-29 00:00:00,1971-12-01 00:00:00,20.929
1745,2000-08-01 00:00:00,1972-01-01 00:00:00,29.79
1746,2003-12-23 00:00:00,1972-01-01 00:00:00,
1747,2004-01-05 00:00:00,1972-01-01 00:00:00,28.12
1748,2004-02-02 00:00:00,1972-01-01 00:00:00,28.124
1749,2009-08-04 00:00:00,1972-01-01 00:00:00,
1750,2009-08-05 00:00:00,1972-01-01 00:00:00,25.172
1751,2011-08-02 00:00:00,1972-01-01 00:00:00,25.184
1752,2013-08-02 00:00:00,1972-01-01 00:00:00,23.737
1753,2014-08-01 00:00:00,1972-01-01 00:00:00,23.738
1754,2018-07-31 00:00:00,1972-01-01 00:00:00,22.275
1755,2021-07-30 00:00:00,1972-01-01 00:00:00,22.232
1756,2023-09-29 00:00:00,1972-01-01 00:00:00,21.015
1757,2000-08-01 00:00:00,1972-02-01 00:00:00,29.91
1758,2003-12-23 00:00:00,1972-02-01 00:00:00,
1759,2004-01-05 00:00:00,1972-02-01 00:00:00,28.24
1760,2004-02-02 00:00:00,1972-02-01 00:00:00,28.237
1761,2009-08-04 00:00:00,1972-02-01 00:00:00,
1762,2009-08-05 00:00:00,1972-02-01 00:00:00,25.272
1763,2011-08-02 00:00:00,1972-02-01 00:00:00,25.283
1764,2013-08-02 00:00:00,1972-02-01 00:00:00,23.831
1765,2014-08-01 00:00:00,1972-02-01 00:00:00,23.832
1766,2018-07-31 00:00:00,1972-02-01 00:00:00,22.363
1767,2021-07-30 00:00:00,1972-02-01 00:00:00,22.319
1768,2023-09-29 00:00:00,1972-02-01 00:00:00,21.098
1769,2000-08-01 00:00:00,1972-03-01 00:00:00,29.96
1770,2003-12-23 00:00:00,1972-03-01 00:00:00,
1771,2004-01-05 00:00:00,1972-03-01 00:00:00,28.28
1772,2009-08-04 00:00:00,1972-03-01 00:00:00,
1773,2009-08-05 00:00:00,1972-03-01 00:00:00,25.308
1774,2011-08-02 00:00:00,1972-03-01 00:00:00,25.32
1775,2013-08-02 00:00:00,1972-03-01 00:00:00,23.865
1776,2014-08-01 00:00:00,1972-03-01 00:00:00,23.866
1777,2018-07-31 00:00:00,1972-03-01 00:00:00,22.395
1778,2021-07-30 00:00:00,1972-03-01 00:00:00,22.351
1779,2023-09-29 00:00:00,1972-03-01 00:00:00,21.128
1780,2000-08-01 00:00:00,1972-04-01 00:00:00,30.01
1781,2003-12-23 00:00:00,1972-04-01 00:00:00,
1782,2004-01-05 00:00:00,1972-04-01 00:00:00,28.33
1783,2004-02-02 00:00:00,1972-04-01 00:00:00,28.328
1784,2009-08-04 00:00:00,1972-04-01 00:00:00,
1785,2009-08-05 00:00:00,1972-04-01 00:00:00,25.347
1786,2011-08-02 00:00:00,1972-04-01 00:00:00,25.359
1787,2013-08-02 00:00:00,1972-04-01 00:00:00,23.902
1788,2014-08-01 00:00:00,1972-04-01 00:00:00,23.903
1789,2018-07-31 00:00:00,1972-04-01 00:00:00,22.429
1790,2021-07-30 00:00:00,1972-04-01 00:00:00,22.386
1791,2023-09-29 00:00:00,1972-04-01 00:00:00,21.16
1792,2000-08-01 00:00:00,1972-05-01 00:00:00,30.08
1793,2003-12-23 00:00:00,1972-05-01 00:00:00,
1794,2004-01-05 00:00:00,1972-05-01 00:00:00,28.39
1795,2004-02-02 00:00:00,1972-05-01 00:00:00,28.388
1796,2009-08-04 00:00:00,1972-05-01 00:00:00,
1797,2009-08-05 00:00:00,1972-05-01 00:00:00,25.403
1798,2011-08-02 00:00:00,1972-05-01 00:00:00,25.414
1799,2013-08-02 00:00:00,1972-05-01 00:00:00,23.955
1800,2018-07-31 00:00:00,1972-05-01 00:00:00,22.478
1801,2021-07-30 00:00:00,1972-05-01 00:00:00,22.434
1802,2023-09-29 00:00:00,1972-05-01 00:00:00,21.207
1803,2000-08-01 00:00:00,1972-06-01 00:00:00,30.12
1804,2003-12-23 00:00:00,1972-06-01 00:00:00,
1805,2004-01-05 00:00:00,1972-06-01 00:00:00,28.44
1806,2004-02-02 00:00:00,1972-06-01 00:00:00,28.435
1807,2009-08-04 00:00:00,1972-06-01 00:00:00,
1808,2009-08-05 00:00:00,1972-06-01 00:00:00,25.442
1809,2011-08-02 00:00:00,1972-06-01 00:00:00,25.453
1810,2013-08-02 00:00:00,1972-06-01 00:00:00,23.991
1811,2014-08-01 00:00:00,1972-06-01 00:00:00,23.992
1812,2018-07-31 00:00:00,1972-06-01 00:00:00,22.513
1813,2021-07-30 00:00:00,1972-06-01 00:00:00,22.469
1814,2023-09-29 00:00:00,1972-06-01 00:00:00,21.239
1815,2000-08-01 00:00:00,1972-07-01 00:00:00,30.23
1816,2003-12-23 00:00:00,1972-07-01 00:00:00,
1817,2004-01-05 00:00:00,1972-07-01 00:00:00,28.54
1818,2004-02-02 00:00:00,1972-07-01 00:00:00,28.537
1819,2009-08-04 00:00:00,1972-07-01 00:00:00,
1820,2009-08-05 00:00:00,1972-07-01 00:00:00,25.533
1821,2011-08-02 00:00:00,1972-07-01 00:00:00,25.544
1822,2013-08-02 00:00:00,1972-07-01 00:00:00,24.077
1823,2014-08-01 00:00:00,1972-07-01 00:00:00,24.078
1824,2018-07-31 00:00:00,1972-07-01 00:00:00,22.593
1825,2021-07-30 00:00:00,1972-07-01 00:00:00,22.549
1826,2023-09-29 00:00:00,1972-07-01 00:00:00,21.315
1827,2000-08-01 00:00:00,1972-08-01 00:00:00,30.32
1828,2003-12-23 00:00:00,1972-08-01 00:00:00,
1829,2004-01-05 00:00:00,1972-08-01 00:00:00,28.62
1830,2004-02-02 00:00:00,1972-08-01 00:00:00,28.622
1831,2009-08-04 00:00:00,1972-08-01 00:00:00,
1832,2009-08-05 00:00:00,1972-08-01 00:00:00,25.608
1833,2011-08-02 00:00:00,1972-08-01 00:00:00,25.619
1834,2013-08-02 00:00:00,1972-08-01 00:00:00,24.148
1835,2018-07-31 00:00:00,1972-08-01 00:00:00,22.659
1836,2021-07-30 00:00:00,1972-08-01 00:00:00,22.615
1837,2023-09-29 00:00:00,1972-08-01 00:00:00,21.377
1838,2000-08-01 00:00:00,1972-09-01 00:00:00,30.45
1839,2003-12-23 00:00:00,1972-09-01 00:00:00,
1840,2004-01-05 00:00:00,1972-09-01 00:00:00,28.75
1841,2004-02-02 00:00:00,1972-09-01 00:00:00,28.752
1842,2009-08-04 00:00:00,1972-09-01 00:00:00,
1843,2009-08-05 00:00:00,1972-09-01 00:00:00,25.722
1844,2011-08-02 00:00:00,1972-09-01 00:00:00,25.734
1845,2013-08-02 00:00:00,1972-09-01 00:00:00,24.256
1846,2018-07-31 00:00:00,1972-09-01 00:00:00,22.76
1847,2021-07-30 00:00:00,1972-09-01 00:00:00,22.716
1848,2023-09-29 00:00:00,1972-09-01 00:00:00,21.473
1849,2000-08-01 00:00:00,1972-10-01 00:00:00,30.49
1850,2003-12-23 00:00:00,1972-10-01 00:00:00,
1851,2004-01-05 00:00:00,1972-10-01 00:00:00,28.79
1852,2004-02-02 00:00:00,1972-10-01 00:00:00,28.787
1853,2009-08-04 00:00:00,1972-10-01 00:00:00,
1854,2009-08-05 00:00:00,1972-10-01 00:00:00,25.751
1855,2011-08-02 00:00:00,1972-10-01 00:00:00,25.763
1856,2013-08-02 00:00:00,1972-10-01 00:00:00,24.283
1857,2018-07-31 00:00:00,1972-10-01 00:00:00,22.786
1858,2021-07-30 00:00:00,1972-10-01 00:00:00,22.741
1859,2023-09-29 00:00:00,1972-10-01 00:00:00,21.497
1860,2000-08-01 00:00:00,1972-11-01 00:00:00,30.58
1861,2003-12-23 00:00:00,1972-11-01 00:00:00,
1862,2004-01-05 00:00:00,1972-11-01 00:00:00,28.87
1863,2004-02-02 00:00:00,1972-11-01 00:00:00,28.873
1864,2009-08-04 00:00:00,1972-11-01 00:00:00,
1865,2009-08-05 00:00:00,1972-11-01 00:00:00,25.828
1866,2011-08-02 00:00:00,1972-11-01 00:00:00,25.84
1867,2013-08-02 00:00:00,1972-11-01 00:00:00,24.356
1868,2018-07-31 00:00:00,1972-11-01 00:00:00,22.854
1869,2021-07-30 00:00:00,1972-11-01 00:00:00,22.809
1870,2023-09-29 00:00:00,1972-11-01 00:00:00,21.561
1871,2000-08-01 00:00:00,1972-12-01 00:00:00,30.68
1872,2003-12-23 00:00:00,1972-12-01 00:00:00,
1873,2004-01-05 00:00:00,1972-12-01 00:00:00,28.97
1874,2004-02-02 00:00:00,1972-12-01 00:00:00,28.968
1875,2009-08-04 00:00:00,1972-12-01 00:00:00,
1876,2009-08-05 00:00:00,1972-12-01 00:00:00,25.911
1877,2011-08-02 00:00:00,1972-12-01 00:00:00,25.923
1878,2013-08-02 00:00:00,1972-12-01 00:00:00,24.434
1879,2018-07-31 00:00:00,1972-12-01 00:00:00,22.927
1880,2021-07-30 00:00:00,1972-12-01 00:00:00,22.882
1881,2023-09-29 00:00:00,1972-12-01 00:00:00,21.63
1882,2000-08-01 00:00:00,1973-01-01 00:00:00,30.78
1883,2003-12-23 00:00:00,1973-01-01 00:00:00,
1884,2004-01-05 00:00:00,1973-01-01 00:00:00,29.06
1885,2009-08-04 00:00:00,1973-01-01 00:00:00,
1886,2009-08-05 00:00:00,1973-01-01 00:00:00,25.989
1887,2011-08-02 00:00:00,1973-01-01 00:00:00,26.001
1888,2013-08-02 00:00:00,1973-01-01 00:00:00,24.508
1889,2018-07-31 00:00:00,1973-01-01 00:00:00,22.996
1890,2021-07-30 00:00:00,1973-01-01 00:00:00,22.951
1891,2023-09-29 00:00:00,1973-01-01 00:00:00,21.695
1892,2000-08-01 00:00:00,1973-02-01 00:00:00,30.94
1893,2003-12-23 00:00:00,1973-02-01 00:00:00,
1894,2004-01-05 00:00:00,1973-02-01 00:00:00,29.21
1895,2009-08-04 00:00:00,1973-02-01 00:00:00,
1896,2009-08-05 00:00:00,1973-02-01 00:00:00,26.125
1897,2011-08-02 00:00:00,1973-02-01 00:00:00,26.137
1898,2013-08-02 00:00:00,1973-02-01 00:00:00,24.637
1899,2018-07-31 00:00:00,1973-02-01 00:00:00,23.117
1900,2021-07-30 00:00:00,1973-02-01 00:00:00,23.072
1901,2023-09-29 00:00:00,1973-02-01 00:00:00,21.809
1902,2000-08-01 00:00:00,1973-03-01 00:00:00,31.16
1903,2003-12-23 00:00:00,1973-03-01 00:00:00,
1904,2004-01-05 00:00:00,1973-03-01 00:00:00,29.42
1905,2009-08-04 00:00:00,1973-03-01 00:00:00,
1906,2009-08-05 00:00:00,1973-03-01 00:00:00,26.31
1907,2011-08-02 00:00:00,1973-03-01 00:00:00,26.322
1908,2013-08-02 00:00:00,1973-03-01 00:00:00,24.811
1909,2014-08-01 00:00:00,1973-03-01 00:00:00,24.812
1910,2018-07-31 00:00:00,1973-03-01 00:00:00,23.28
1911,2021-07-30 00:00:00,1973-03-01 00:00:00,23.235
1912,2023-09-29 00:00:00,1973-03-01 00:00:00,21.964
1913,2000-08-01 00:00:00,1973-04-01 00:00:00,31.4
1914,2003-12-23 00:00:00,1973-04-01 00:00:00,
1915,2004-01-05 00:00:00,1973-04-01 00:00:00,29.64
1916,2004-02-02 00:00:00,1973-04-01 00:00:00,29.642
1917,2009-08-04 00:00:00,1973-04-01 00:00:00,
1918,2009-08-05 00:00:00,1973-04-01 00:00:00,26.509
1919,2011-08-02 00:00:00,1973-04-01 00:00:00,26.521
1920,2013-08-02 00:00:00,1973-04-01 00:00:00,24.997
